angle,mu.intercept,mu.age,mu.age2,mu.age3,mu.rad,mu.rad2,mu.rad3,sigma.intercept,sigma.age,sigma.age2,sigma.age3,sigma.rad,sigma.rad2,sigma.rad3
0,1.96689741811856,0,0,-5.46242611667612e-06,0,0,0,2.42535932214043,0,0,-1.41942298149026e-07,-1.32002851247383,15.2314674948451,0
0.469361147327249,1.95941747867121,0,0,-5.41287368053416e-06,0,0,0,2.39975295173656,0,0,0,-1.28781484826226,15.7756646578065,0
0.938722294654498,1.98218675733295,0,0,-5.55927597188311e-06,0,0,0,2.42415285382128,0,0,-1.40823339887837e-07,-1.17544460169052,16.5176597543109,0
1.40808344198175,2.01471199412913,0,0,-5.68111633244864e-06,0,0,0,2.42151837818472,0,0,-1.41513607559428e-07,-1.07734261807633,16.6269079380109,0
1.877444589309,2.04108501430869,0,0,-5.76393372564612e-06,0,0,0,2.39483857775858,0,0,0,-1.07656298433596,15.5917084276083,0
2.34680573663625,2.07272356599663,0,0,-5.87099031051594e-06,0,0,0,2.39033118602763,0,0,0,-1.01115690209021,14.4861800184935,0
2.81616688396349,2.12631024693708,0,0,-6.07894588469491e-06,0,0,0,2.38716570918094,0,0,0,-0.957981799464954,14.1514560968588,0
3.28552803129074,2.16928205448618,0,0,-6.21394482200134e-06,0,0,0,2.37988323785678,0,0,0,-0.906806283472283,14.0824309237827,0
3.75488917861799,2.22065963216547,0,0,-6.41547621881305e-06,0,0,0,2.37355677672101,0,0,0,-0.862197862903726,14.0864631784237,0
4.22425032594524,2.24636732873084,0,0,-6.33810795027755e-06,0,0,0,2.36537112618444,0,0,0,-0.764262324969895,14.4503328089025,0
4.69361147327249,2.30166108680106,0,0,-6.55862716053812e-06,0,0,0,2.35616911724241,0,0,0,-0.711884956416065,15.651243955886,0
5.16297262059974,2.34860570347049,0,0,-6.70498877124443e-06,0,0,0,2.3455576153129,0,0,0,-0.596370238810869,17.173393308219,0
5.63233376792699,2.38146409483964,0,0,-6.79109135799831e-06,0,0,0,2.33304034818664,0,0,0,0,20.6902314108517,-48.6471962548086
6.10169491525424,2.42974595137232,0,0,-6.93108506654155e-06,0,0,0,2.32419399793198,0,0,0,0,21.3742277279774,-50.490328296533
6.57105606258149,2.3910355589118,0,0,-6.83030330621293e-06,8.78658357104118,0,0,2.31732259086752,0,0,0,0,18.0365175523404,0
7.04041720990874,2.41630226215855,0,0,-6.82770233865008e-06,8.50625473911017,0,0,2.14226161276525,0,0.000157849340595559,-1.7495796292255e-06,0,16.9988567647637,0
7.50977835723598,2.47588255225496,0,0,-7.07552687642553e-06,8.59900477286488,0,0,2.12032693238294,0,0.000164342834786895,-1.77328896580391e-06,0,16.3872207994277,0
7.97913950456323,2.49914425853186,0,0,-7.12818529528139e-06,9.61374471451687,0,0,2.1062988274092,0,0.000162540968106454,-1.70819705270898e-06,0,15.2612941851693,0
8.44850065189048,2.50979297770808,0,0,-7.15096861880037e-06,9.79774118914724,0,0,2.09360393083515,0,0.000166876872092048,-1.7331913515685e-06,0,14.3101147717156,0
8.91786179921773,2.54373938815431,0,0,-7.30285815873953e-06,9.86911697880718,0,0,2.09233804524986,0,0.000156573915204379,-1.59202896684999e-06,0,16.8653984272334,-41.3698801215959
9.38722294654498,2.54812518950791,0,0,-7.34765365391188e-06,11.0863074574403,0,0,2.14044509512203,0.00263667258574851,0,0,0,13.357263937767,0
9.85658409387223,2.56164431097092,0,0,-7.48222814563145e-06,14.1393757389429,0,-555.679586220741,2.11964802256561,0.00288943471234992,0,0,0.74773261083324,16.9555549997922,-95.2969518015739
10.3259452411995,2.52737701179861,0,0,-7.48852562979693e-06,14.4036949103742,0,-581.930541675226,2.11151023598868,0.00300664785222887,0,0,0.944292806450269,16.3232756601557,-107.014156309046
10.7953063885267,2.5410114675614,0,0,-7.63039762416514e-06,14.2013356358701,0,-582.523510004233,2.10223525914543,0.00315308347056259,0,0,1.00195642623996,15.1825607693984,-106.884490505457
11.264667535854,2.49993198830496,0,0,-7.68713009910936e-06,13.9032591821564,0,-536.461188387175,2.18048607330657,0,3.00060486483557e-05,0,1.04839005952665,14.3904593926187,-105.362267885193
11.7340286831812,2.48501976425111,0,0,-7.77699210361854e-06,13.7047970244858,0,-532.859912980591,2.20587114995313,0,0,3.63180541577883e-07,1.07528672942926,13.7623983356545,-102.012187949508
